SKU,Product Title,Order ID,Shipping Province,Date,Product Price,Compare At price,Net Sales,Discount,Net Quantity,Status,Color,Brand,Group,Department,Class,Sub-Class,Collection,Customer Type
00000842,Converse Chuck 70 Hi / Parchment,6660545511606,Alberta,46217.94097,100,0,100,0,1,Full Price,WHT,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70 HI,First Time Customer
00000845,Converse Chuck 70 Ox / Black,6665025552566,Ontario,46220.35069,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,First Time Customer
00000845,Converse Chuck 70 Ox / Black,6662999212214,Quebec,46219.31042,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,First Time Customer
00000845,Converse Chuck 70 Ox / Black,6654770413750,Saskatchewan,46221.46597,95,0,-95,0,-1,Return,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,Returning Customer
00000845,Converse Chuck 70 Ox / Black,6666548281526,Nova Scotia,46220.87361,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,First Time Customer
00000845,Converse Chuck 70 Ox / Black,6665924083894,Alberta,46220.61736,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,Returning Customer
00000845,Converse Chuck 70 Ox / Black,6666172727478,Saskatchewan,46220.71528,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,Returning Customer
00000845,Converse Chuck 70 Ox / Black,6663488503990,Ontario,46219.52778,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,First Time Customer
00000845,Converse Chuck 70 Ox / Black,6651539062966,Manitoba,46221.53611,95,0,-95,0,-1,Return,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,Returning Customer
00000845,Converse Chuck 70 Ox / Black,6666103980214,Ontario,46220.69028,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,First Time Customer
00000845,Converse Chuck 70 Ox / Black,6658495840438,Alberta,46217.05069,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,Returning Customer
00000845,Converse Chuck 70 Ox / Black,6659646718134,Alberta,46217.46042,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,Returning Customer
00000845,Converse Chuck 70 Ox / Black,6664019738806,Ontario,46219.79583,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,First Time Customer
00000845,Converse Chuck 70 Ox / Black,6664018297014,Quebec,46219.79444,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,Returning Customer
00000845,Converse Chuck 70 Ox / Black,6657993146550,British Columbia,46216.73681,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,First Time Customer
00000845,Converse Chuck 70 Ox / Black,6660075618486,British Columbia,46217.67292,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,First Time Customer
00000845,Converse Chuck 70 Ox / Black,6658136703158,Ontario,46216.8125,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,First Time Customer
00000845,Converse Chuck 70 Ox / Black,6658193916086,British Columbia,46216.84653,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,First Time Customer
00000845,Converse Chuck 70 Ox / Black,6662366331062,Ontario,46218.87708,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,First Time Customer
00000845,Converse Chuck 70 Ox / Black,6655835472054,Ontario,46215.57292,95,0,95,0,1,Full Price,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,Returning Customer
00000845,Converse Chuck 70 Ox / Black,6662366331062,Ontario,46219.65556,95,0,-95,0,-1,Return,BLK,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,First Time Customer
00000846,Converse Chuck 70 Ox / Parchment,6656306020534,British Columbia,46215.79514,95,0,95,0,1,Full Price,WHT,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,Returning Customer
00000846,Converse Chuck 70 Ox / Parchment,6664867315894,Nova Scotia,46220.30625,95,0,95,0,1,Full Price,WHT,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,Returning Customer
00000846,Converse Chuck 70 Ox / Parchment,6660358996150,Alberta,46217.83125,95,0,95,0,1,Full Price,WHT,Converse,Footwear,Mens Footwear,Athletic Casual,Canvas,CHUCK 70,First Time Customer
00002155,Crep Protect Wipes 12-Pack,6663241072822,Quebec,46219.41597,10,20,20,0,2,Markdown,BLK,Crep Protect,Accessories,Other Accessories,Shoe Care,Wipes,,First Time Customer
00002155,Crep Protect Wipes 12-Pack,6662443401398,Quebec,46218.90833,10,20,10,0,1,Markdown,BLK,Crep Protect,Accessories,Other Accessories,Shoe Care,Wipes,,Returning Customer
00002155,Crep Protect Wipes 12-Pack,6658039906486,Quebec,46216.76181,10,20,10,0,1,Markdown,BLK,Crep Protect,Accessories,Other Accessories,Shoe Care,Wipes,,First Time Customer
00002155,Crep Protect Wipes 12-Pack,6662019809462,British Columbia,46218.69306,10,20,10,0,1,Markdown,BLK,Crep Protect,Accessories,Other Accessories,Shoe Care,Wipes,,First Time Customer
00002155,Crep Protect Wipes 12-Pack,6664867315894,Nova Scotia,46220.30625,10,20,10,0,1,Markdown,BLK,Crep Protect,Accessories,Other Accessories,Shoe Care,Wipes,,Returning Customer
00002155,Crep Protect Wipes 12-Pack,6667845992630,Ontario,46221.53264,10,20,10,0,1,Markdown,BLK,Crep Protect,Accessories,Other Accessories,Shoe Care,Wipes,,Returning Customer
00002155,Crep Protect Wipes 12-Pack,6666838114486,Ontario,46221.06597,10,20,10,0,1,Markdown,BLK,Crep Protect,Accessories,Other Accessories,Shoe Care,Wipes,,First Time Customer
00002155,Crep Protect Wipes 12-Pack,6668209914038,Ontario,46221.67778,10,20,20,0,2,Markdown,BLK,Crep Protect,Accessories,Other Accessories,Shoe Care,Wipes,,First Time Customer
00002155,Crep Protect Wipes 12-Pack,6665553281206,Ontario,46220.49167,10,20,10,0,1,Markdown,BLK,Crep Protect,Accessories,Other Accessories,Shoe Care,Wipes,,Returning Customer
00002155,Crep Protect Wipes 12-Pack,6664064991414,Ontario,46219.8375,10,20,10,0,1,Markdown,BLK,Crep Protect,Accessories,Other Accessories,Shoe Care,Wipes,,Returning Customer
00002155,Crep Protect Wipes 12-Pack,6668105449654,Quebec,46221.63194,10,20,9.12,-0.88,1,Markdown,BLK,Crep Protect,Accessories,Other Accessories,Shoe Care,Wipes,,First Time Customer
00002155,Crep Protect Wipes 12-Pack,6657426358454,British Columbia,46216.46667,10,20,10,0,1,Markdown,BLK,Crep Protect,Accessories,Other Accessories,Shoe Care,Wipes,,First Time Customer
00002155,Crep Protect Wipes 12-Pack,6622397137078,Ontario,46218.57292,10,20,-10,0,-1,Return,BLK,Crep Protect,Accessories,Other Accessories,Shoe Care,Wipes,,Returning Customer
00002155,Crep Protect Wipes 12-Pack,6663995785398,Quebec,46219.77431,10,20,10,0,1,Markdown,BLK,Crep Protect,Accessories,Other Accessories,Shoe Care,Wipes,,First Time Customer
00002155,Crep Protect Wipes 12-Pack,6668280168630,Ontario,46221.70903,10,20,10,0,1,Markdown,BLK,Crep Protect,Accessories,Other Accessories,Shoe Care,Wipes,,First Time Customer
00002156,Crep Protect Travel Kit,6667717804214,Quebec,46221.49028,32,0,32,0,1,Full Price,NON,Crep Protect,Accessories,Other Accessories,Shoe Care,Kits and Packs,,Returning Customer
00002370,Crep Protect Spray - 200ml,6668209914038,Ontario,46221.67778,27,0,27,0,1,Full Price,NON,Crep Protect,Accessories,Other Accessories,Shoe Care,Sprays,,First Time Customer
00002370,Crep Protect Spray - 200ml,6657023705270,Quebec,46216.2875,27,0,27,0,1,Full Price,NON,Crep Protect,Accessories,Other Accessories,Shoe Care,Sprays,,First Time Customer
00002370,Crep Protect Spray - 200ml,6668405571766,Quebec,46221.76458,27,0,27,0,1,Full Price,NON,Crep Protect,Accessories,Other Accessories,Shoe Care,Sprays,,First Time Customer
00002370,Crep Protect Spray - 200ml,6668723814582,Saskatchewan,46221.95347,27,0,27,0,1,Full Price,NON,Crep Protect,Accessories,Other Accessories,Shoe Care,Sprays,,First Time Customer
00002370,Crep Protect Spray - 200ml,6659908960438,Quebec,46217.58472,27,0,27,0,1,Full Price,NON,Crep Protect,Accessories,Other Accessories,Shoe Care,Sprays,,First Time Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6662929973430,Ontario,46219.27917,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,Returning Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6668483428534,Ontario,46221.80694,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,Returning Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6667229626550,Ontario,46221.32361,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,Returning Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6663974322358,Nova Scotia,46219.7625,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,Returning Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6656427753654,Ontario,46215.86319,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,First Time Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6668316475574,Alberta,46221.72292,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,First Time Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6655667732662,Ontario,46217.30694,150,0,-150,0,-1,Return,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,First Time Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6655667732662,Ontario,46215.50208,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,First Time Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6663916421302,Saskatchewan,46219.73264,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,Returning Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6658114093238,Alberta,46216.8,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,Returning Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6660171169974,Saskatchewan,46217.72292,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,First Time Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6665354707126,Ontario,46220.43681,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,Returning Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6660930633910,Alberta,46218.23819,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,First Time Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6667701977270,Ontario,46221.48611,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,First Time Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6660122411190,Quebec,46217.69722,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,First Time Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6657697906870,British Columbia,46216.69514,150,0,-150,0,-1,Return,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,First Time Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6658312011958,British Columbia,46216.90347,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,Returning Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6657697906870,British Columbia,46216.58958,150,0,150,0,1,Full Price,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,First Time Customer
00003082,Jordan 1 Low Black / Particle Grey - White,6658312011958,British Columbia,46217.35417,150,0,-150,0,-1,Return,BLK,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,AJ1 LOW,Returning Customer
00003105,Jordan 1 Low Gym Red / Black,6661655527606,Ontario,46218.54722,150,0,150,0,1,Full Price,RED,Jordan,Footwear,Mens Footwear,Basketball,Performance,AJ1 LOW,First Time Customer
00003105,Jordan 1 Low Gym Red / Black,6664665596086,Saskatchewan,46220.25347,150,0,150,0,1,Full Price,RED,Jordan,Footwear,Mens Footwear,Basketball,Performance,AJ1 LOW,Returning Customer
00003105,Jordan 1 Low Gym Red / Black,6656125927606,Alberta,46215.70556,150,0,150,0,1,Full Price,RED,Jordan,Footwear,Mens Footwear,Basketball,Performance,AJ1 LOW,First Time Customer
00003105,Jordan 1 Low Gym Red / Black,6656125927606,Alberta,46216.37986,150,0,-150,0,-1,Return,RED,Jordan,Footwear,Mens Footwear,Basketball,Performance,AJ1 LOW,First Time Customer
00003105,Jordan 1 Low Gym Red / Black,6654643175606,Ontario,46215.41458,150,0,-150,0,-1,Return,RED,Jordan,Footwear,Mens Footwear,Basketball,Performance,AJ1 LOW,First Time Customer
00003202,Birkenstock Boston Soft Footbed / Taupe,6661222531254,Manitoba,46218.36389,205,0,143.5,-61.5,1,Full Price,BRN,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,Returning Customer
00003202,Birkenstock Boston Soft Footbed / Taupe,6658428502198,Ontario,46217.00208,205,0,205,0,1,Full Price,BRN,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,First Time Customer
00003202,Birkenstock Boston Soft Footbed / Taupe,6655581487286,Ontario,46215.46667,205,0,205,0,1,Full Price,BRN,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,First Time Customer
00003202,Birkenstock Boston Soft Footbed / Taupe,6660603543734,Ontario,46217.99306,205,0,205,0,1,Full Price,BRN,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,First Time Customer
00003202,Birkenstock Boston Soft Footbed / Taupe,6655979389110,Ontario,46215.63264,205,0,205,0,1,Full Price,BRN,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,Returning Customer
00003202,Birkenstock Boston Soft Footbed / Taupe,6667542954166,Ontario,46221.43333,205,0,205,0,1,Full Price,BRN,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,First Time Customer
00003202,Birkenstock Boston Soft Footbed / Taupe,6655920996534,Ontario,46215.6125,205,0,205,0,1,Full Price,BRN,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,Returning Customer
00003475,Birkenstock Boston Suede / Black,6668583108790,Quebec,46221.86944,205,0,205,0,1,Full Price,BLK,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,First Time Customer
00003475,Birkenstock Boston Suede / Black,6657015775414,British Columbia,46216.28333,205,0,205,0,1,Full Price,BLK,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,First Time Customer
00003475,Birkenstock Boston Suede / Black,6657015775414,British Columbia,46216.37986,205,0,-205,0,-1,Return,BLK,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,First Time Customer
00003475,Birkenstock Boston Suede / Black,6584703025334,Quebec,46219.33681,205,0,-205,0,-1,Return,BLK,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,Returning Customer
00003475,Birkenstock Boston Suede / Black,6657492844726,Ontario,46216.49722,205,0,195,-10,1,Full Price,BLK,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,Returning Customer
00003475,Birkenstock Boston Suede / Black,6663331250358,Alberta,46219.45556,205,0,205,0,1,Full Price,BLK,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,Returning Customer
00003475,Birkenstock Boston Suede / Black,6657409155254,British Columbia,46216.48958,205,0,-205,0,-1,Return,BLK,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,Returning Customer
00003475,Birkenstock Boston Suede / Black,6656145031350,Ontario,46215.71528,205,0,205,0,1,Full Price,BLK,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,Returning Customer
00003475,Birkenstock Boston Suede / Black,6657409155254,British Columbia,46216.45972,205,0,205,0,1,Full Price,BLK,Birkenstock,Footwear,Mens Footwear,Sandals,Clogs,BOSTON,Returning Customer
00004329,Nike Air Max 97 Black / White - Anthracite,6667931091126,Quebec,46221.5625,230,0,230,0,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,Returning Customer
00004329,Nike Air Max 97 Black / White - Anthracite,6662444974262,Ontario,46218.90972,230,0,230,0,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,First Time Customer
00004329,Nike Air Max 97 Black / White - Anthracite,6657333985462,Ontario,46216.42708,230,0,220,-10,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,Returning Customer
00004329,Nike Air Max 97 Black / White - Anthracite,6659871408310,Alberta,46217.56667,230,0,230,0,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,First Time Customer
00004329,Nike Air Max 97 Black / White - Anthracite,6667295817910,British Columbia,46221.34653,230,0,230,0,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,First Time Customer
00004329,Nike Air Max 97 Black / White - Anthracite,6666367795382,Ontario,46220.78542,230,0,230,0,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,Returning Customer
00004329,Nike Air Max 97 Black / White - Anthracite,6655898419382,Quebec,46215.60139,230,0,230,0,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,First Time Customer
00004329,Nike Air Max 97 Black / White - Anthracite,6668552241334,Quebec,46221.85069,230,0,230,0,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,First Time Customer
00004329,Nike Air Max 97 Black / White - Anthracite,6664235090102,Alberta,46219.92778,230,0,126.5,-103.5,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,Returning Customer
00004329,Nike Air Max 97 Black / White - Anthracite,6663593066678,Saskatchewan,46219.575,230,0,220,-10,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,Returning Customer
00004330,Nike Air Max 97 White / Wolf Grey - Black,6656214728886,Quebec,46215.74792,230,0,230,0,1,Full Price,WHT,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,Returning Customer
00004330,Nike Air Max 97 White / Wolf Grey - Black,6664433762486,Alberta,46220.0875,230,0,230,0,1,Full Price,WHT,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,Returning Customer
00004330,Nike Air Max 97 White / Wolf Grey - Black,6656214728886,Quebec,46220.50972,230,0,-230,0,-1,Return,WHT,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,Returning Customer
00004330,Nike Air Max 97 White / Wolf Grey - Black,6668552241334,Quebec,46221.85069,230,0,230,0,1,Full Price,WHT,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,First Time Customer
00004330,Nike Air Max 97 White / Wolf Grey - Black,6660357488822,Alberta,46217.83056,230,0,230,0,1,Full Price,WHT,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,Returning Customer
00004330,Nike Air Max 97 White / Wolf Grey - Black,6655429214390,Quebec,46215.40556,230,0,230,0,1,Full Price,WHT,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,Returning Customer
00004330,Nike Air Max 97 White / Wolf Grey - Black,6657116340406,Ontario,46216.33333,230,0,215,-15,1,Full Price,WHT,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,Returning Customer
00004330,Nike Air Max 97 White / Wolf Grey - Black,6668029198518,Alberta,46221.6,230,0,220,-10,1,Full Price,WHT,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM97,Returning Customer
00004336,Nike Air Vapormax Plus Black / Black - Dark Grey,6657946321078,Quebec,46217.35417,270,0,-270,0,-1,Return,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,VAPORMAX,Returning Customer
00004336,Nike Air Vapormax Plus Black / Black - Dark Grey,6667247976630,Quebec,46221.32986,270,0,270,0,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,VAPORMAX,Returning Customer
00004336,Nike Air Vapormax Plus Black / Black - Dark Grey,6665374302390,Ontario,46220.44167,270,0,270,0,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,VAPORMAX,First Time Customer
00004336,Nike Air Vapormax Plus Black / Black - Dark Grey,6657946321078,Quebec,46216.71389,270,0,270,0,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,VAPORMAX,Returning Customer
